Uuid,Void/Retire,Same as mappings,Fully specified name:en,Fully specified name:fr,Short name:en,Short name:fr,Description:en,Description:fr,Data class,Data type,Complex data handler,Answers,Members,Allow decimals,Units,Normal low,Normal high,Absolute low,Absolute high,_version:1,_order:1000
c9b77e71-6a24-440d-9db4-f4ca7f6a3181,,,ORT1108 - Reconstruction du cotyle,ORT1108 - Reconstruction du cotyle,Reconstruction du cotyle,Reconstruction du cotyle,,,Orthopedics and Traumatology,Text,,,,,,,,,,,
3fe9d1e3-2cfe-4dd3-81ee-72560e2e8f20,,,ORT1109 - Reconstruction ligamentaire.,ORT1109 - Reconstruction ligamentaire.,Reconstruction ligamentaire.,Reconstruction ligamentaire.,,,Orthopedics and Traumatology,Text,,,,,,,,,,,
7462fb4c-d2f8-4df0-9db8-75b18ddbc8e4,,,ORT1110 - Réduction et embrochage luxation du semi-lunaire.,ORT1110 - Réduction et embrochage luxation du semi-lunaire.,Réduction et embrochage luxation du semi-lunaire.,Réduction et embrochage luxation du semi-lunaire.,,,Orthopedics and Traumatology,Text,,,,,,,,,,,
c40f527d-c458-40a1-afb4-cb7b256e4f85,,,ORT1111 - Réduction fermée de Luxation de l'Epaule,ORT1111 - Réduction fermée de Luxation de l'Epaule,Réduction fermée de Luxation de l'Epaule,Réduction fermée de Luxation de l'Epaule,,,Orthopedics and Traumatology,Text,,,,,,,,,,,
153175e7-ae6e-4597-a41f-36bb2c5a8b8e,,,ORT1112 - Réduction fermée de Luxation du coude,ORT1112 - Réduction fermée de Luxation du coude,Réduction fermée de Luxation du coude,Réduction fermée de Luxation du coude,,,Orthopedics and Traumatology,Text,,,,,,,,,,,
ec12fe65-cfc9-417e-a4b8-f99cae5509c6,,,ORT1113 - Réduction fermée de Luxation Metacarpo-Phalangienne,ORT1113 - Réduction fermée de Luxation Metacarpo-Phalangienne,Réduction fermée de Luxation Metacarpo-Phalangienne,Réduction fermée de Luxation Metacarpo-Phalangienne,,,Orthopedics and Traumatology,Text,,,,,,,,,,,
7e56e4f9-8657-4ddc-8a55-71b5475e2b12,,,ORT1114 - Réduction fermée luxation de hanche,ORT1114 - Réduction fermée luxation de hanche,Réduction fermée luxation de hanche,Réduction fermée luxation de hanche,,,Orthopedics and Traumatology,Text,,,,,,,,,,,
32461d5e-6f78-4044-9449-27f128aaa383,,,ORT1115 - Reduction fracture fermée & platre,ORT1115 - Reduction fracture fermée & platre,Reduction fracture fermée & platre,Reduction fracture fermée & platre,,,Orthopedics and Traumatology,Text,,,,,,,,,,,
1178b8ae-bd64-4c62-ad6f-115ee999c037,,,ORT1116 - Reduction fracture fermée & platre Embrochage,ORT1116 - Reduction fracture fermée & platre Embrochage,Reduction fracture fermée & platre Embrochage,Reduction fracture fermée & platre Embrochage,,,Orthopedics and Traumatology,Text,,,,,,,,,,,
3857431b-88af-469c-8602-c6a29b3a0e17,,,ORT1117 - Reduction fracture ouverte mbre infer,ORT1117 - Reduction fracture ouverte mbre infer,Reduction fracture ouverte mbre infer,Reduction fracture ouverte mbre infer,,,Orthopedics and Traumatology,Text,,,,,,,,,,,
b58c6fe3-b7e9-419c-accf-5bcfb21dff42,,,ORT1118 - Reduction fracture ouverte mbre sup.,ORT1118 - Reduction fracture ouverte mbre sup.,Reduction fracture ouverte mbre sup.,Reduction fracture ouverte mbre sup.,,,Orthopedics and Traumatology,Text,,,,,,,,,,,
861477b5-65e8-430b-8712-745fbe82a4ad,,,ORT1119 - Reduction luxation de la hanche,ORT1119 - Reduction luxation de la hanche,Reduction luxation de la hanche,Reduction luxation de la hanche,,,Orthopedics and Traumatology,Text,,,,,,,,,,,
d7835d6d-89fb-43e3-a7f9-7506fe951432,,,ORT1120 - Réduction ouverte de Luxation négligée de l'Epaule,ORT1120 - Réduction ouverte de Luxation négligée de l'Epaule,Réduction ouverte de Luxation négligée de l'Epaule,Réduction ouverte de Luxation négligée de l'Epaule,,,Orthopedics and Traumatology,Text,,,,,,,,,,,
f6cbb353-d52b-4209-a6ec-671acf58215c,,,ORT1121 - Réduction ouverte de Luxation Négligée du coude.,ORT1121 - Réduction ouverte de Luxation Négligée du coude.,Réduction ouverte de Luxation Négligée du coude.,Réduction ouverte de Luxation Négligée du coude.,,,Orthopedics and Traumatology,Text,,,,,,,,,,,
a65637f5-9fe5-4dd2-9cf4-860ded02aef7,,,ORT1122 - Réduction ouverte de Luxation Négligée Metacarpo-Phalangienne,ORT1122 - Réduction ouverte de Luxation Négligée Metacarpo-Phalangienne,Réduction ouverte de Luxation Négligée Metacarpo-Phalangienne,Réduction ouverte de Luxation Négligée Metacarpo-Phalangienne,,,Orthopedics and Traumatology,Text,,,,,,,,,,,
a2b8a894-54d7-4ab6-9f16-35908ac77b90,,,ORT1123 - Réduction ouverte luxation négligée de hanche,ORT1123 - Réduction ouverte luxation négligée de hanche,Réduction ouverte luxation négligée de hanche,Réduction ouverte luxation négligée de hanche,,,Orthopedics and Traumatology,Text,,,,,,,,,,,
7e8e8bf3-2301-4d7a-90ea-b247119105dd,,,ORT1124 - Remise sur tension de Latarjet de l'épaule (luxation récidivante),ORT1124 - Remise sur tension de Latarjet de l'épaule (luxation récidivante),Remise sur tension de Latarjet de l'épaule (luxation récidivante),Remise sur tension de Latarjet de l'épaule (luxation récidivante),,,Orthopedics and Traumatology,Text,,,,,,,,,,,
6decc9dc-ba1e-4a0f-bf86-eab461400080,,,ORT1125 - Reprise de moignon (1ère intervention à l'HSC),ORT1125 - Reprise de moignon (1ère intervention à l'HSC),Reprise de moignon (1ère intervention à l'HSC),Reprise de moignon (1ère intervention à l'HSC),,,Orthopedics and Traumatology,Text,,,,,,,,,,,
56c3e210-4da2-4c50-befb-5a6ecd9be9e2,,,ORT1126 - Reprise de moignon (1ère intervention hors de l'HSC),ORT1126 - Reprise de moignon (1ère intervention hors de l'HSC),Reprise de moignon (1ère intervention hors de l'HSC),Reprise de moignon (1ère intervention hors de l'HSC),,,Orthopedics and Traumatology,Text,,,,,,,,,,,
1a3d78ce-a8c8-4338-ba48-16d86b2c3311,,,ORT1127 - Rétablissement de la prono-supination du poignet (technique de Kapandji),ORT1127 - Rétablissement de la prono-supination du poignet (technique de Kapandji),Rétablissement de la prono-supination du poignet (technique de Kapandji),Rétablissement de la prono-supination du poignet (technique de Kapandji),,,Orthopedics and Traumatology,Text,,,,,,,,,,,
dd200674-f74c-4e73-b5ad-65b18be5c9e9,,,ORT1128 - Reverse sural flap,ORT1128 - Reverse sural flap,Reverse sural flap,Reverse sural flap,,,Orthopedics and Traumatology,Text,,,,,,,,,,,
6721451c-0c30-4932-a753-84b4dc2d8f58,,,ORT1129 - ROFI -  Clavicule par Plaque vissee Vs embrochage,ORT1129 - ROFI -  Clavicule par Plaque vissee Vs embrochage,ROFI -  Clavicule par Plaque vissee Vs embrochage,ROFI -  Clavicule par Plaque vissee Vs embrochage,,,Orthopedics and Traumatology,Text,,,,,,,,,,,
89557f3f-537d-455e-b193-912a59e8c5cd,,,ORT1130 - ROFI - Cheville,ORT1130 - ROFI - Cheville,ROFI - Cheville,ROFI - Cheville,,,Orthopedics and Traumatology,Text,,,,,,,,,,,
6ee564ea-8b84-49df-931e-0bb0304930e2,,,ORT1131 - ROFI 2 os de l'avant-bras,ORT1131 - ROFI 2 os de l'avant-bras,ROFI 2 os de l'avant-bras,ROFI 2 os de l'avant-bras,,,Orthopedics and Traumatology,Text,,,,,,,,,,,
79c115f6-360c-49fa-a149-71184260adac,,,ORT1132 - ROFI bassin,ORT1132 - ROFI bassin,ROFI bassin,ROFI bassin,,,Orthopedics and Traumatology,Text,,,,,,,,,,,
e5a498e2-7e0e-4c20-a428-4e5686aa3107,,,ORT1133 - ROFI cheville,ORT1133 - ROFI cheville,ROFI cheville,ROFI cheville,,,Orthopedics and Traumatology,Text,,,,,,,,,,,
1f6f68a7-1acf-4087-80dc-154693e7ec45,,,ORT1134 - ROFI Clavicule par plaque vissée vs embrochage.,ORT1134 - ROFI Clavicule par plaque vissée vs embrochage.,ROFI Clavicule par plaque vissée vs embrochage.,ROFI Clavicule par plaque vissée vs embrochage.,,,Orthopedics and Traumatology,Text,,,,,,,,,,,
c46b329b-43ec-4161-b4ba-2ea31be66d2d,,,ORT1135 - ROFI Femur,ORT1135 - ROFI Femur,ROFI Femur,ROFI Femur,,,Orthopedics and Traumatology,Text,,,,,,,,,,,
f4e31c20-22e0-4f84-add7-d69cdfb14199,,,ORT1136 - ROFI Femur distal,ORT1136 - ROFI Femur distal,ROFI Femur distal,ROFI Femur distal,,,Orthopedics and Traumatology,Text,,,,,,,,,,,
dae4ac73-f0bf-4d79-8516-4dc07a6d5991,,,ORT1137 - ROFI Humérus distal par plaque vissée vs vissage.,ORT1137 - ROFI Humérus distal par plaque vissée vs vissage.,ROFI Humérus distal par plaque vissée vs vissage.,ROFI Humérus distal par plaque vissée vs vissage.,,,Orthopedics and Traumatology,Text,,,,,,,,,,,
67c7ef1b-3947-480f-b3c0-eb3c09fd54f1,,,ORT1138 - ROFI Humerus par plaque visse Vs ECM,ORT1138 - ROFI Humerus par plaque visse Vs ECM,ROFI Humerus par plaque visse Vs ECM,ROFI Humerus par plaque visse Vs ECM,,,Orthopedics and Traumatology,Text,,,,,,,,,,,
f64d1fe3-a497-4686-bb8d-fe22beb92073,,,ORT1139 - ROFI Humerus proximal par plaque visee Vs vissage,ORT1139 - ROFI Humerus proximal par plaque visee Vs vissage,ROFI Humerus proximal par plaque visee Vs vissage,ROFI Humerus proximal par plaque visee Vs vissage,,,Orthopedics and Traumatology,Text,,,,,,,,,,,
5b8bb2fa-6b6c-4682-a191-fc28af0bda23,,,ORT1140 - ROFI Humérus proximal par plaque vissée vs embrochage. ,ORT1140 - ROFI Humérus proximal par plaque vissée vs embrochage. ,ROFI Humérus proximal par plaque vissée vs embrochage. ,ROFI Humérus proximal par plaque vissée vs embrochage. ,,,Orthopedics and Traumatology,Text,,,,,,,,,,,
5e19ff1a-fe8c-4c60-a535-6d029d870222,,,ORT1141 - ROFI Metacarpienne,ORT1141 - ROFI Metacarpienne,ROFI Metacarpienne,ROFI Metacarpienne,,,Orthopedics and Traumatology,Text,,,,,,,,,,,
705bb900-d2fb-4c21-986a-6968ff2a9fcd,,,ORT1142 - ROFI Metatarsienne,ORT1142 - ROFI Metatarsienne,ROFI Metatarsienne,ROFI Metatarsienne,,,Orthopedics and Traumatology,Text,,,,,,,,,,,
b08975a9-bb72-4168-9e85-7efcd64900e8,,,ORT1143 - ROFI Olecrane par haubannage/ Vs vissage/ plq vissee,ORT1143 - ROFI Olecrane par haubannage/ Vs vissage/ plq vissee,ROFI Olecrane par haubannage/ Vs vissage/ plq vissee,ROFI Olecrane par haubannage/ Vs vissage/ plq vissee,,,Orthopedics and Traumatology,Text,,,,,,,,,,,
0ba1b911-09c6-4471-acda-df8aa2ffe937,,,ORT1144 - ROFI Radius distal,ORT1144 - ROFI Radius distal,ROFI Radius distal,ROFI Radius distal,,,Orthopedics and Traumatology,Text,,,,,,,,,,,
a191937e-2dd2-4e07-a653-feff9da76fd8,,,ORT1145 - ROFI scarphoide poignet,ORT1145 - ROFI scarphoide poignet,ROFI scarphoide poignet,ROFI scarphoide poignet,,,Orthopedics and Traumatology,Text,,,,,,,,,,,
b3259f62-9569-4053-b544-bcd763428f7b,,,ORT1146 - ROFI tibia distal,ORT1146 - ROFI tibia distal,ROFI tibia distal,ROFI tibia distal,,,Orthopedics and Traumatology,Text,,,,,,,,,,,
0ad94641-8f7a-4b3b-94b1-e85b1e98b7d0,,,ORT1147 - ROFI tibia proximal,ORT1147 - ROFI tibia proximal,ROFI tibia proximal,ROFI tibia proximal,,,Orthopedics and Traumatology,Text,,,,,,,,,,,
a8bcd5bd-5086-4694-96de-e14876452326,,,ORT1148 - Sequestratectomie-Membres inférieurs,ORT1148 - Sequestratectomie-Membres inférieurs,Sequestratectomie-Membres inférieurs,Sequestratectomie-Membres inférieurs,,,Orthopedics and Traumatology,Text,,,,,,,,,,,
231515a3-5e31-45ee-94cd-54636c5028be,,,ORT1149 - Spica,ORT1149 - Spica,Spica,Spica,,,Orthopedics and Traumatology,Text,,,,,,,,,,,
ff04256c-c05a-4e42-a022-48ba77e88dee,,,ORT1150 - Tenolyse de la Coiffe des Rotateurs,ORT1150 - Tenolyse de la Coiffe des Rotateurs,Tenolyse de la Coiffe des Rotateurs,Tenolyse de la Coiffe des Rotateurs,,,Orthopedics and Traumatology,Text,,,,,,,,,,,
53f07694-c88e-4379-bb3e-fe48b8409fac,,,ORT1151 - Tenolyse de Quervain,ORT1151 - Tenolyse de Quervain,Tenolyse de Quervain,Tenolyse de Quervain,,,Orthopedics and Traumatology,Text,,,,,,,,,,,
d50545c4-9dc5-4f7c-88ef-fa9e2c254c58,,,ORT1152 - Tenolyse du Golf Elbow,ORT1152 - Tenolyse du Golf Elbow,Tenolyse du Golf Elbow,Tenolyse du Golf Elbow,,,Orthopedics and Traumatology,Text,,,,,,,,,,,
d47b5390-d1a6-41fd-8e22-75ceed0cb73b,,,ORT1153 - Tenolyse du Tennis Elbow,ORT1153 - Tenolyse du Tennis Elbow,Tenolyse du Tennis Elbow,Tenolyse du Tennis Elbow,,,Orthopedics and Traumatology,Text,,,,,,,,,,,
80e90f50-9f35-4f39-a19f-b40cfb0d0215,,,ORT1154 - Tenorraphie,ORT1154 - Tenorraphie,Tenorraphie,Tenorraphie,,,Orthopedics and Traumatology,Text,,,,,,,,,,,
39732b7e-193e-4d00-ae73-a68707b53040,,,ORT1155 - Tenorraphie +Réduction,ORT1155 - Tenorraphie +Réduction,Tenorraphie +Réduction,Tenorraphie +Réduction,,,Orthopedics and Traumatology,Text,,,,,,,,,,,
48a4347f-c2ac-42f0-b362-fbfaff2868cd,,,ORT1156 - Traitement de Pseudarthrose de la Clavicule ,ORT1156 - Traitement de Pseudarthrose de la Clavicule ,Traitement de Pseudarthrose de la Clavicule ,Traitement de Pseudarthrose de la Clavicule ,,,Orthopedics and Traumatology,Text,,,,,,,,,,,
6e1b0762-c77b-4708-80cb-b95e611aa636,,,ORT1157 - Traitement de Pseudarthrose de l'Humérus,ORT1157 - Traitement de Pseudarthrose de l'Humérus,Traitement de Pseudarthrose de l'Humérus,Traitement de Pseudarthrose de l'Humérus,,,Orthopedics and Traumatology,Text,,,,,,,,,,,
1167ea27-7e33-4f0e-8a16-85f07f7d2fa5,,,ORT1158 - Traitement de Pseudarthrose des deux os de l'avant-bras ,ORT1158 - Traitement de Pseudarthrose des deux os de l'avant-bras ,Traitement de Pseudarthrose des deux os de l'avant-bras ,Traitement de Pseudarthrose des deux os de l'avant-bras ,,,Orthopedics and Traumatology,Text,,,,,,,,,,,
7a5e8995-bce5-48f3-9898-5a1ac8927a35,,,ORT1159 - Traitement de Pseudarthrose du fémur,ORT1159 - Traitement de Pseudarthrose du fémur,Traitement de Pseudarthrose du fémur,Traitement de Pseudarthrose du fémur,,,Orthopedics and Traumatology,Text,,,,,,,,,,,
c7ddd2d4-4d0a-421c-a882-680806651302,,,ORT1160 - Traitement de Pseudarthrose du scaphoïde ,ORT1160 - Traitement de Pseudarthrose du scaphoïde ,Traitement de Pseudarthrose du scaphoïde ,Traitement de Pseudarthrose du scaphoïde ,,,Orthopedics and Traumatology,Text,,,,,,,,,,,
42dfb27f-c41e-4cc8-86c5-ae5a64f274a6,,,ORT1161 - Traitement de Pseudarthrose du tibia,ORT1161 - Traitement de Pseudarthrose du tibia,Traitement de Pseudarthrose du tibia,Traitement de Pseudarthrose du tibia,,,Orthopedics and Traumatology,Text,,,,,,,,,,,
2e43b12a-fcde-4bac-a473-be3fca6f4e18,,,ORT1162 - Transfert tendineux,ORT1162 - Transfert tendineux,Transfert tendineux,Transfert tendineux,,,Orthopedics and Traumatology,Text,,,,,,,,,,,
6f01609a-a4ff-4d3a-bd03-3f288d32dc80,,,ORT1163 - Vissage Astragal ,ORT1163 - Vissage Astragal ,Vissage Astragal ,Vissage Astragal ,,,Orthopedics and Traumatology,Text,,,,,,,,,,,
3200451a-051a-4fe2-9cbf-3775552928a6,,,ORT1164 - Vissage calcaneum,ORT1164 - Vissage calcaneum,Vissage calcaneum,Vissage calcaneum,,,Orthopedics and Traumatology,Text,,,,,,,,,,,
